x,y,z
1951.72077,-2143.225,5954.41618
1519.17892,2710.44574,5948.83068
-3858.31394,278.82938,5944.32119
-4088.35078,-697.55575,5942.11944
-1150.81457,-3307.52773,5941.23856
-5518.53532,-3545.34079,5940.62315
2587.55999,-1375.76251,5938.81526
-7344.05411,1252.25072,5932.93302
693.40501,-1249.03779,5927.84482
2357.5295,1217.52677,5926.66039
-1989.19563,-5198.43123,5926.01304
-5037.66014,-3366.74256,5924.98634
6261.5477,153.46762,5923.32374
3424.64816,-5862.73887,5921.34453
3552.2816,743.36948,5920.64184
-1137.34819,916.65613,5920.0026
1593.05863,-4746.69688,5918.07195
-740.05983,-1445.24069,5916.2011
1493.04925,644.55583,5915.50474
803.33916,481.78054,5914.30175
-1382.52141,-1101.8569,5914.26238
638.38892,-2709.96659,5913.30339
2819.82112,-1663.23284,5910.6709
1417.57884,-7099.67343,5910.07385
3954.0529,-691.56929,5908.26247
3270.79222,-1400.40758,5907.89356
-2040.41048,-1232.26466,5906.59371
-1950.31842,2275.03881,5905.7758
5357.76149,-709.69781,5898.36595
3621.93735,-1550.55094,5897.17291
2896.65939,4341.09161,5896.13568
2350.23125,2697.18619,5896.10288
-2567.26306,2491.71267,5896.01203
-2763.36922,1977.24117,5893.32851
3367.88816,2543.06282,5890.68251
2581.18461,-2217.13423,5890.56999
4669.57783,195.89368,5889.73192
2420.86851,1476.69452,5888.75073
1100.52414,-2613.45053,5888.74683
-251.8559,542.63554,5886.83599
2475.29506,2212.41593,5884.88593
-1734.80363,680.49061,5884.84006
3688.83577,816.60711,5884.53825
3717.58627,1604.00259,5884.48248
4684.76665,1614.55325,5883.68774
5230.16478,-1424.121,5883.64306
-844.34797,726.24825,5883.53102
5829.3611,-2894.67474,5881.00018
7714.7307,1982.19455,5880.76849
3288.05355,-526.02578,5879.26575
2198.35343,5912.50789,5875.86493
-3614.41354,-142.0669,5871.81924
-1330.20737,-4979.12985,5871.45387
284.71633,-3053.20755,5869.80337
-731.98022,4644.15557,5867.56613
1349.9603,2546.2553,5866.24304
4442.47183,1250.74171,5864.44937
-3855.66595,-3296.49075,5861.7004
-2594.66348,-15.78951,5861.64261
5592.01303,-3160.67542,5861.21871
-3881.25082,443.06808,5859.43036
5317.3674,-2830.56048,5859.18146
1281.89832,2380.73246,5857.65823
-231.77268,-2053.68599,5857.25296
5478.79213,2741.1441,5855.54293
4346.36816,-321.76409,5855.33041
816.75676,-5014.38391,5855.03246
-767.32337,5023.47939,5853.92283
-5548.22337,-1034.49893,5851.94383
1858.64038,7162.79025,5851.45544
453.28293,998.82047,5850.44715
3983.23684,-2375.65139,5846.51948
582.57586,3156.67899,5842.98143
2733.46998,3642.07083,5842.35744
2882.06352,-2676.75273,5841.40605
3540.72344,977.992,5836.88516
1695.82144,-3850.41781,5835.72047
-580.00912,2689.78853,5835.40379
4919.10283,2607.99403,5834.14149
-1527.63212,6914.51236,5832.99748
2012.19641,176.88735,5832.98638
3374.44184,-507.11197,5831.78652
2688.7789,3130.36904,5830.23703
206.21004,-7645.78985,5827.09222
-880.57516,-1252.93234,5826.18919
-1915.13923,1564.12419,5826.10001
3397.69903,-4777.84506,5824.88338
1840.88023,2446.11625,5823.24874
-3642.06728,-1560.99877,5821.68104
0.52322,4492.11589,5821.22289
512.00143,232.70755,5820.84668
3021.71838,-524.98885,5820.3197
3745.17205,4391.34467,5820.31043
-3483.34411,-2408.10271,5815.88483
-648.92699,3009.99888,5813.89233
18.23805,-4325.70622,5813.59722
2081.73237,5289.81088,5812.2722
-2568.34388,2681.31516,5811.76292
-2944.03027,-4424.31581,5810.18445
-1823.86628,-2377.24266,5808.68707
-4636.52751,-675.48583,5808.44461
6356.47205,439.97745,5806.71844
2094.42718,-7494.84658,5805.19105
2373.66995,-3312.04006,5804.77117
-3815.60702,-3305.61043,5803.93704
3622.42167,2053.22469,5803.68295
4678.55989,-1358.4665,5801.53044
3993.63276,-3659.05576,5800.89368
2083.4777,-2880.6907,5799.80644
2195.73709,-359.13142,5799.01028
750.41746,1119.06304,5797.87988
4774.07037,4080.91057,5797.04958
2237.79616,-4336.31644,5794.88891
2871.53726,-605.50942,5792.51692
5171.58984,3917.02075,5790.16154
6216.80833,-2487.56632,5786.01631
4314.00063,-652.39886,5785.65111
-877.90039,-5645.53753,5784.06552
3043.8888,-134.42486,5782.32269
4115.8144,2484.08302,5781.15141
3317.95604,2982.6912,5777.02895
2557.55799,3974.43621,5775.33127
5739.55132,3473.19281,5771.40876
3329.60096,-239.11016,5770.7047
-3566.28726,3373.19119,5770.20508
-4629.26034,-383.84458,5769.94718
1282.88208,2585.83703,5769.83282
2177.51341,1245.44284,5767.38265
441.04289,2265.85997,5766.29142
3206.29975,-3606.19425,5766.04833
1036.2353,-4538.2703,5761.94391
3260.1443,225.96086,5760.0462
2873.59783,-2207.16079,5757.4204
2414.9812,792.53118,5752.83888
-338.81021,-3265.5355,5751.45347
-6777.3708,846.18774,5750.70357
3257.00921,1406.54159,5750.417
4570.3369,354.02931,5749.11987
-4191.57493,5002.0887,5746.66617
-4281.43584,2089.14608,5744.25566
217.61616,38.2109,5742.87736
3120.75078,-4505.7684,5739.9575
-191.82831,1696.38848,5739.50341
3023.26175,3803.29832,5738.21563
-4978.31909,-1219.54161,5735.90966
-435.60828,-1663.37716,5735.83887
2395.84581,959.55105,5735.37966
1600.47801,-4410.09156,5732.29806
2632.69747,2166.33211,5728.90549
-519.29261,-2921.31102,5728.83823
1068.81221,3146.9917,5728.15983
4190.95781,813.46081,5726.65349
5257.66982,1889.05165,5726.11491
-1186.79741,3478.29336,5724.50873
2407.20269,2778.65595,5723.76269
-11.59205,-2796.38028,5722.73739
-1462.78095,-5878.46325,5722.62008
1172.66212,4914.13328,5722.5714
3137.44989,-7447.22016,5720.57017
6977.58215,-1662.5808,5719.88342
6611.87537,-733.95006,5717.61991
2544.66608,-3010.48438,5717.25116
4165.53761,-5710.63494,5716.77981
5017.29864,-2681.51598,5715.99551
2681.62516,-2014.4212,5710.40281
-1679.91218,940.22049,5708.20577
-1030.97943,2735.72843,5704.75708
753.39013,-5016.82232,5703.99535
3076.19859,418.54535,5703.28345
-2433.30331,-2577.44531,5699.01934
2767.66518,-689.58116,5695.0935
4975.97657,-1735.93551,5684.9542
1692.40021,2102.58979,5680.69268
2743.96524,-1352.97678,5680.08969
-1897.92927,-175.31644,5676.57996
792.33703,756.75798,5675.55555
-1230.99642,-1604.30271,5674.55666
1693.66181,7345.51396,5672.26351
3210.77989,-2106.55898,5671.54456
344.02182,-3403.05358,5670.85591
1263.04122,247.59003,5669.69801
-4901.078,-624.38288,5667.61756
-1418.15355,-5280.64341,5666.0192
4890.84475,3820.81313,5665.46563
2428.47221,1911.42496,5663.23758
4699.65226,1798.69931,5663.04324
2570.521,3197.8322,5662.90013
4928.91538,1393.92886,5659.89563
-2933.04291,1444.38419,5659.47041
-3694.58911,-79.865,5656.62427
872.11618,3933.38926,5656.25006
-1856.30281,2149.92567,5655.93878
2925.29249,6259.69174,5654.93619
-839.37785,222.20529,5647.93185
1754.66871,680.00002,5647.08573
3634.88488,-6128.23482,5645.96891
7266.70943,-2462.78124,5642.03861
3620.00831,-3652.49932,5641.48814
3817.18309,4802.59609,5639.91337
1011.25775,-457.1406,5638.95713
-1706.83458,572.21214,5636.67202
-342.72041,1519.92108,5636.57138
2976.81551,996.90758,5636.31534
-9.54711,-1441.86557,5632.31587
2054.40152,1476.58216,5630.54999
-1471.39875,-6773.10598,5628.44572
2795.66408,-752.82958,5628.06977
2350.93788,-7556.78535,5623.84921
2816.30631,-7152.14487,5623.00626
2931.96777,-1583.46378,5622.70608
-369.5675,734.15737,5622.05377
412.75424,3644.21224,5620.70831
-3267.57964,-5102.91379,5620.01271
3999.4863,44.79805,5618.2321
2892.05285,2765.10499,5617.17493
5188.9819,-4454.73153,5616.44945
422.80398,469.45762,5614.28177
2956.58096,-564.20311,5613.36835
612.51305,198.19774,5612.91893
5155.62601,-1987.1177,5609.90301
3495.7668,-1608.57092,5609.72791
7579.23007,323.35083,5608.06159
-3297.72467,1238.48326,5607.93211
3684.31202,-5651.01175,5607.01748
-4162.54097,-1241.29804,5606.39978
-6474.68236,-4572.71684,5606.0987
2581.99853,-1414.38666,5602.71927
759.77025,-1496.58881,5601.92158
6631.19481,-2703.34518,5600.33988
-675.94682,4467.38508,5598.4576
-3845.77489,-1200.26475,5597.48243
2955.07558,3088.55353,5596.57992
4949.92623,-5760.67394,5595.75415
6017.2198,-3495.27273,5594.23942
-6903.72166,3674.09121,5594.2211
2898.9633,5242.86133,5594.16232
799.1554,-2762.22487,5593.46579
-5617.01482,1483.93949,5593.16426
1988.86947,5268.01718,5592.90197
1693.8609,1995.85255,5590.29172
2517.98035,7172.84462,5586.5655
497.0083,2846.03141,5586.45472
-2550.31181,5127.83504,5585.805
2782.33814,-788.51329,5584.9985
2016.34873,-2074.39327,5584.49868
5021.43716,2153.25916,5584.2457
1260.47638,-530.10672,5582.08112
-597.39685,-228.42239,5581.45295
-1261.57954,5319.40659,5580.99336
3637.65391,-5473.31209,5579.12085
2509.1286,-1920.26533,5577.47583
3989.6163,739.98757,5576.54101
-936.93955,2181.41931,5576.24418
-3245.88114,-1301.86454,5572.42748
1184.54496,3291.35732,5571.92567
2892.15249,389.66804,5571.26618
2791.35297,484.93591,5570.96812
4100.76688,-6680.98961,5568.0957
3346.98678,1291.8444,5566.55629
4524.14587,-6542.77083,5566.31146
-2671.84374,3693.25277,5565.81496
2345.68566,-3231.84285,5564.71622
4579.96585,1463.2111,5563.15265
2986.97715,471.05238,5560.01225
628.1269,-3869.32627,5559.74673
-4491.26526,3595.3101,5558.98207
1415.20206,4256.74739,5558.57094
2905.40093,-6244.62673,5556.79398
1403.44755,-443.10961,5555.48793
2619.56561,4140.86681,5555.24767
3327.81606,-4045.87773,5552.31298
-3064.13398,2465.01405,5550.83793
-2820.3897,5128.30981,5548.18103
1243.56712,-3653.14428,5546.33598
6563.10021,-696.59309,5545.87863
558.67026,-375.70551,5545.87622
1420.16128,-1989.89275,5545.66622
-899.86943,82.83491,5544.82192
3660.00367,3152.83396,5543.44231
1961.27175,2449.62323,5542.7743
-1744.24722,-3268.09487,5542.7075
-500.77843,500.4537,5541.54857
1667.7902,6191.01983,5541.49689
2467.46389,-3580.67366,5539.29052
-1391.24176,-1557.35305,5536.41403
1868.06314,-258.27881,5535.5385
3183.56352,-5903.33147,5534.43444
-1514.19057,-1452.96603,5532.53098
-1819.73897,-5578.83515,5531.86829
1994.63373,3511.97869,5531.77647
1725.10289,-496.25564,5529.90053
-1891.48329,2216.5684,5529.16048
1833.01896,-2166.9785,5524.76268
-449.98464,-4832.81391,5523.32915
476.641,2630.41972,5521.91543
529.70177,3213.4522,5521.2791
1978.93348,-1669.80893,5520.48829
2744.15906,-5403.93599,5518.45106
1972.82643,2897.61055,5516.37791
-4804.06506,748.53506,5516.01265
156.29714,2594.49573,5515.83296
2610.42285,4200.82937,5514.38153
-179.39103,4377.79666,5513.26189
2801.09635,-2117.68215,5512.52042
2029.78313,4067.14213,5509.87672
-5237.74938,-2883.8767,5508.8523
2328.17875,-1949.978,5507.50076
1852.62665,-2997.66661,5504.5769
2040.90656,-1910.55685,5503.49223
-792.37399,1828.88222,5497.80753
3935.50061,-5468.72293,5497.20379
2344.3457,-1214.64841,5496.26443
4253.94065,-4851.79099,5493.8649
-3261.08191,-2345.09626,5490.25142
7481.24731,-2145.22663,5489.25299
3248.85494,2367.81385,5487.75026
-750.06405,-4271.09997,5486.09659
-1983.73262,1512.21361,5483.40656
2558.81356,340.82911,5483.36155
2786.37336,-876.38848,5481.49831
3901.93955,-2830.83791,5480.92757
-279.33185,868.83519,5480.08226
1785.96166,2615.96972,5479.48137
2944.55318,-5030.72112,5479.18347
4369.05855,-715.65831,5476.54106
2083.8846,-1234.8213,5476.22904
7465.97393,1272.41804,5475.76945
-144.78443,-722.95856,5475.44231
1072.47884,4459.80259,5475.43206
-476.34817,6173.60108,5473.67251
-5786.31223,-1638.14745,5471.13158
-697.72397,-1499.28049,5469.77182
997.30897,-563.9992,5467.84143
-93.28984,981.12947,5467.43857
2622.11167,-2879.84007,5465.717
3547.64704,-1788.54931,5465.25909
-88.99732,-573.58696,5463.75903
3086.72464,4039.08447,5463.48191
101.444,8140.54984,5462.42109
-1292.54202,2286.30386,5461.96804
-3407.28515,-1131.36396,5461.59481
197.31534,3113.53723,5460.98413
816.98531,5355.58351,5460.93972
-469.02415,1384.77787,5457.26306
4069.68135,-1105.4395,5456.93382
6084.87109,-2970.94758,5455.46798
2706.37163,1405.86235,5455.41966
3528.06042,-735.6761,5452.53946
704.30466,1161.97314,5451.18796
2442.17689,2438.17436,5451.08603
704.60286,-815.33461,5450.04282
500.37861,-3496.65988,5448.72436
2067.46864,-1047.1673,5444.42803
-3483.71518,1977.8294,5441.1106
-3408.50392,632.54353,5441.07526
2474.93107,-3535.30201,5440.74061
129.84625,-1395.96977,5440.22841
-517.76739,1162.43135,5439.73165
2519.59958,-7879.81737,5439.64146
4439.58627,1574.28499,5437.72578
-427.00301,-333.95372,5437.52664
5909.16789,-2477.46069,5436.93937
1608.96504,2442.02302,5436.14833
-1535.66406,-133.50278,5435.3681
-455.89744,-2299.76602,5432.86446
6134.83654,-1865.66881,5431.34759
103.91157,-595.28248,5430.96619
1950.74046,-947.95051,5430.88867
-4809.56616,-1750.79276,5430.88347
1564.04217,601.44028,5429.0973
-3086.39417,1030.76939,5428.56976
-4308.42434,2916.67889,5427.96208
3335.88344,-4735.35507,5425.53715
1483.2731,-4156.00888,5424.90903
-5523.6195,-403.73214,5423.93742
-4010.57565,-2926.24526,5423.8467
2855.18674,-264.63622,5423.62274
317.0074,1165.57298,5422.65142
6336.29631,1871.86979,5422.06745
1616.16063,-2174.62957,5421.25043
132.48898,-2454.92727,5420.94257
2474.04122,1111.67089,5419.80191
3789.95155,-5532.06193,5417.45556
-1449.64818,1997.85761,5416.44946
-313.26524,4725.19027,5415.86621
-1694.59611,-5019.99235,5414.80657
2116.19452,-1444.63909,5412.13175
1565.30478,742.33423,5411.26756
-3045.60798,-719.82325,5410.04866
4232.51928,617.33312,5409.90849
-313.15795,1821.92715,5406.99344
-192.00609,5636.75319,5406.04323
1583.68498,2885.91031,5405.65506
-2076.64111,-3122.3772,5405.6328
4153.43888,-670.38711,5404.87211
2677.94426,-1119.86773,5404.84555
-4273.55667,3421.88165,5403.61376
-1454.66442,1931.43445,5400.58283
1998.03978,2635.81827,5396.10814
4082.64296,-3660.79464,5394.64354
-5670.07889,-3962.34445,5394.14384
2601.58542,-656.66574,5393.53803
3052.91033,4357.01963,5393.35033
-3989.75514,3268.85034,5393.34484
3523.83918,-5840.36134,5393.24582
-4522.94781,4200.35645,5393.16085
447.5426,-2646.87051,5392.91338
-1375.42696,-3994.20627,5391.44071
-121.9895,4530.02572,5390.48485
1865.19597,-5428.17383,5390.37113
5769.61386,-853.70748,5382.46214
-1727.01205,2397.82907,5376.40119
-2988.01978,5726.19245,5375.7758
1743.54314,588.99309,5375.5186
4180.93058,-743.30707,5374.05155
-5358.08956,-2107.18587,5371.29147
-3731.73834,4718.5081,5370.86852
3563.83261,295.28927,5369.84279
2853.69847,813.12305,5369.64426
-5936.6319,-1764.85349,5369.16014
3626.76492,-435.27302,5368.68082
1037.09938,3660.24483,5367.45529
-145.99207,1306.35873,5366.21032
1548.00189,2805.72508,5366.01104
774.92509,-701.04278,5363.63394
2702.4051,-6715.92,5362.42955
2852.91459,-3266.8604,5361.98945
3737.77366,-8.39048,5361.67827
2113.60902,5735.46346,5360.53476
1291.15418,3271.47917,5359.26573
1265.23375,5983.46448,5356.82082
2271.00134,-1078.0833,5356.59144
-1783.08623,225.43142,5356.22046
-5920.32729,515.84435,5355.70999
2716.04039,-486.29262,5355.03019
2624.14787,2129.29042,5351.41557
3610.3578,-4184.65409,5350.28869
3258.12559,-566.11726,5349.72186
1320.26731,-2698.12198,5349.28749
-353.20054,3060.35819,5349.15047
1721.41334,-2743.52231,5345.30749
3027.82223,1348.47941,5345.02193
-2228.43904,-1663.44339,5343.85144
3338.13675,-1191.24874,5341.26451
-2657.90746,1729.65837,5340.65229
-2613.34816,-5452.60853,5336.28053
807.52136,-1976.96684,5335.63198
1844.49817,1653.26141,5335.41283
-144.72129,3996.26332,5334.17137
3602.43104,-456.23969,5332.69596
2691.07703,-1849.94991,5329.00374
5750.44941,3408.79369,5325.76943
2064.56876,-190.08521,5324.89323
-1229.6626,38.69787,5324.18867
2331.83438,-1448.81786,5321.64292
4915.24724,3086.1819,5321.27371
-1079.42202,5202.4261,5319.9548
3217.01063,953.92829,5319.42023
1987.06021,-1406.98271,5317.00533
6723.32391,-2499.98767,5316.61145
-1402.1339,-4964.21015,5316.04331
5430.25794,-1532.94038,5315.53715
1884.99828,1549.16843,5314.64137
3986.39451,-2629.82232,5311.60047
609.86329,2108.49067,5311.4773
-1325.79359,2061.26213,5309.61619
-31.33668,1012.67149,5309.60617
-2417.97775,-429.44103,5307.30801
2389.61211,-581.55391,5305.66709
4921.18341,-384.10587,5305.12924
-5403.8309,-1658.61829,5304.72576
1970.75193,4526.17082,5304.70491
-575.42469,-3629.36271,5302.82217
2294.47604,3592.79717,5301.33957
-352.6384,-260.36013,5301.05695
-4902.17899,1888.12461,5300.51029
4005.43477,-955.21265,5299.72375
4974.97505,-1699.7484,5296.43049
-4122.07427,1603.47196,5291.48475
867.51431,-1976.70867,5290.85118
-4979.13488,-2147.68943,5290.34547
-1285.92086,-8270.446,5289.20915
-2273.3132,-3011.78623,5284.58238
1428.33944,496.03116,5282.36545
-2722.51635,-6664.20201,5281.63766
2700.16314,-2214.39939,5278.56404
761.27493,5380.69593,5278.3218
3565.755,-14.07347,5277.76406
1310.00362,-573.73177,5274.01677
3511.68572,-4676.57923,5272.36084
48.08259,4671.71876,5269.35227
-436.99812,4955.35422,5269.10589
5649.80497,653.15531,5267.41253
2612.65624,193.64935,5266.74352
-6426.51635,1256.37475,5266.67696
5272.18123,2138.70762,5265.22117
-160.6845,-4527.96588,5262.79469
-747.6851,810.42338,5262.0542
3967.39634,-682.15584,5258.53223
2762.01531,-1824.94458,5255.43583
677.57614,-6615.82644,5252.63453
3602.60967,54.27454,5252.41452
1189.22609,1091.64045,5252.01367
1959.65422,4344.64644,5251.96051
1363.40454,2271.80144,5251.86854
-214.49298,3812.87437,5251.81892
6737.15444,-1166.39615,5250.38724
3585.12815,410.15415,5248.63973
1519.55447,-3352.31619,5248.26755
4620.38153,-112.30906,5248.00992
2482.99225,1315.60912,5247.35718
4097.79602,-1813.40137,5242.33161
91.36187,4554.55064,5241.47154
3765.43562,-3296.57572,5240.61664
2776.97565,-1972.80003,5240.12994
2642.46622,-761.36478,5239.31822
2624.90402,3997.09129,5237.59743
-1401.36364,-4808.52303,5236.81829
1561.33986,-3036.39064,5234.98326
-4126.77827,-123.93741,5234.38531
-2526.79952,-3623.69736,5234.23515
1679.20742,-1306.52324,5233.79145
4269.16453,-2768.76885,5233.30639
-2616.86656,5177.14564,5233.00026
3517.17082,1722.205,5232.79426
-3596.2382,517.78884,5231.49748
-2969.5853,4889.82241,5231.03648
2492.63078,-3296.66599,5230.98786
743.11653,-4285.50266,5230.60779
2508.06273,-746.61718,5229.79334
3772.66234,1066.92797,5229.46458
2709.44632,4132.41655,5228.68962
-1099.73975,-604.64374,5227.81534
2274.86863,-3115.64097,5223.34684
3155.94287,4198.50261,5223.24283
362.76413,15.9653,5222.99488
3973.9654,2947.48939,5222.74511
3917.63478,330.57295,5221.25229
291.63105,-266.91159,5220.65493
50.87106,-7442.55718,5220.18556
-700.98516,-6640.03228,5218.91076
4854.44534,1806.49932,5218.87555
-276.10609,3853.96908,5218.84163
1124.70361,-1749.41097,5218.83533
2744.66338,-1405.88162,5217.39251
1279.90688,620.74531,5214.87457
-6939.65665,-4558.04464,5213.66294
1499.5859,339.05393,5212.78724
4052.71473,1448.55952,5208.73725
1275.85851,5852.02935,5207.12067
720.51141,-603.58783,5206.84923
-495.66929,-7745.80581,5205.83036
822.89348,-2691.52602,5204.93194
3428.74442,-3385.12395,5204.22175
8347.38128,-1129.3384,5203.40499
-4402.90633,3038.24652,5203.38448
-198.79814,-588.60731,5198.61029
2532.49366,-4455.21274,5197.77817
2386.557,-1241.57392,5192.43624
-127.21999,2460.34571,5192.29923
-5362.95308,4164.58266,5190.98723
-567.98704,1154.69227,5190.45645
1004.27107,1717.35291,5187.13226
-975.99189,-5355.87221,5185.97927
-4354.09787,2115.9733,5183.02762
-3483.75976,256.22391,5182.68918
2195.75476,-1317.57045,5182.18879
3208.62247,-1552.24467,5181.76354
-2409.19996,69.50076,5181.11857
431.13397,-2972.99413,5179.94795
4732.30962,-5522.64313,5179.28832
2535.56702,-1337.41982,5176.3835
-1330.23481,1929.05524,5176.12568
3240.35141,-3109.45947,5171.50877
-116.55489,-3856.04216,5171.13761
3092.27386,3648.44628,5169.14147
573.39756,1478.09218,5167.67471
-637.36125,7452.23498,5167.45497
2858.92306,-2047.19904,5167.01413
-795.30097,4792.74859,5166.85048
6188.89138,-222.43936,5165.71027
-3585.60754,-2595.76577,5165.504
-672.29373,-5741.01541,5165.39505
5904.27304,-4757.02306,5165.10332
-1290.259,515.83103,5163.90469
3244.50974,2693.7098,5163.48071
2158.43856,1454.83343,5161.1061
2686.15944,-5398.64707,5160.16633
-1101.83655,393.83742,5159.99827
2020.28072,-7206.81193,5159.93741
2730.73481,-4292.88018,5159.86724
1392.99454,1278.40146,5158.95737
-2106.43436,1538.08894,5158.45211
2073.44802,-4162.98294,5157.10081
1472.94831,-6110.30837,5156.81801
2834.12903,-23.21351,5154.5369
1824.65205,2358.03468,5151.8103
-4989.90192,580.32292,5149.88013
3328.3026,-3666.16188,5148.01477
3463.58782,291.3122,5147.56773
3770.95529,1772.49423,5147.41603
1493.73625,6290.93128,5147.26034
1528.30762,2496.57559,5142.38939
